Tweet ID	Tweet	English
333180351788752896	i'm at plaza ambarrukmo - (sleman, di yogyakarta) w/ 33 others	1
333198789718454272	why is vegetables your header?? #freak	1
333200614244896768	tgf gathering weekly (at sunny 16 cafe) —	1
333250145045057537	if you can never love you can never hate	1
333257367661719552	di rei rei esa genang (˘ ˘٥) rt : malam minggu dimana? upss “ : kakak tina sayang so kase sadar dang ;;) rt christ	0
333317597657444352	acmadı kiiiiiii bnm suçum yokkkk :(((	0
333424820802945026	haha. okay wei. kena basuh kete. bnyk taik lembu smlm g kmpung awek aku. salam	0
333449156360282114	patut la xde game nal. wigan main final rupanya	0
333726487821832192	lol. i'm still proud to own it. hahahahaha.	1
333804581630918656	asuuuu tanto:o que bueno que ya estés mejor cin&lt;3	0
333877277387534336	je savais pas que yavais le début des desperet à cette h la sur m6	0
333973620420403201	catching up sharifa (@ trident booksellers &amp; cafe - w/ 2 others)	1
334085973338124290	gonna grill some big ole ribs tonight! #score	1
334153916621148160	these s is hoes , but just dressed in men's clothes .	1
334287408801648641	"terbukami say , tp blm ada tmanika ksna : jd kapan pi itu pndftaran.y ? "" : ndaa ikutka sbmptn , haha"""	0
334327963543801856	bestnyaaa “ : coffee bean &gt; starbucks. #cheapads”	1
334382317772607488	jopeeee carii..... pues vaya... al final no te podre poner ninguna cancion no las puedes ver casi ninguna :( te quiero mi vida	0
334398776297009152	#bizimi̇çinfutbol ezeli rekabet, ebedi dostluk. nrekabet ama can yakmadan dostça, sevgiyle, saygıyla	0
334413561210232832	your actual sooo good looking but your an ignorant	1
334703940883062784	my stomach hurts from coughing so much	1
334714900607799297	quiero ver a esta princesa siempre así, con su gran sonrisa de oreja a oreja. (l)	0
334718558292557824	"2 ribu laa naik dikit kan udah mau naik kelas : tak main :p """""	0
334805120447565825	i'm at hampton inn &amp; suites (tamarac, fl)	1
334901635224567809	claro que si cuando tu me digas vamos	0
334985081099784195	kira deng nn lili...rt : biarlah mereka yg wisuda, telah wisuda..... #auahh	0
335082179124158464	puta la gente relajada para trabajar en esta caga de muni.....un hora por una simple cotización los wnes	0
335147736368291841	i'm at academia mix fighting ( is, sp)	1
335204573222424577	"why are they so fat "" - my sister on the ai contestants"""	1
335454012671418369	"i have a note in my phone that just says make an mmmmbop remix "". idk what level i was on to think that was a good idea but heyyy why not"""	1
335479052708229120	"whiskey in the jar "" de the dubliners en #spotify"	0
335584153481404416	haahahaha mentira que eu sempre te respondo	0
335670912533807104	i'm at liman avm (balıkesir, türkiye) w/ 2 others	1
335779570429091840	tam bi sene önceki umudumdan eser yok şimdi.	0
335859983675707392	but 4-5 pounds on you is good! your not big at all! heck you may be to small now! lol	1
335923237953339392	me ofereci pra ir na casa do .. e ainda levaar filme.. e ele fazer a pipoca.. maas ele eh muito chato. :( .. kkk	0
336022567527776256	should've left when i had time.	1
336283511604510721	when the desert gets to your head..drink wine and eat pb&amp;j #fml	1
336298963651162113	no we si ganan hoy sera el unico ajajaj	0
336366085047726080	ikrrrrrrrrr its been awhile, those precious childhood memories........ awwwwww :')	1
336604875012050944	"stupid posting about women who don't have to be half naked to impress a man, stay cl y "" we all know you're a tramp sit tf down!"""	1
336686584265060353	it doesn't matter who am i in the past,but it does matter who am i in the future.. ;) determination n courage change everything ;))	1
336754045735825409	i'm at rs premier surabaya (surabaya, jawa timur)	1
336825369673998337	a pillow is sounding pretty good right now	1
336883607681515520	at 6:40 am hahahahahahahahahahaha	1
336957641333030912	if games consoles stuck to gaming we'd be like 500 years more advanced lol	1
337003749224620032	when you know there's nothing you can do &lt;&lt;&lt;&lt;	1
337024662062116864	kkkkkkk tranquilo, vai ficar na minha mesa com o meu primo. dia 31 o local ainda nao sei	0
337046761740845056	nope , i need this for 2 more weeks lol	1
337119168128229378	llego jus a pal recreo,mae que me parió	0
337332880667709441	karli gets to pick out a pink gun today!!!! #roadtrip	1
337350966208774144	he's my sun, he makes me shine like diamonds	1
337435192279056384	"do you know why this movie didnt win best picture?! no crotchless yoga pants! """""	1
337437540980244480	puede llegar el jueves que viene ya???	0
337448916083683328	i work way too much!! lol but this money i'm making between my 2 jobs$$$$$ cash flow	1
337527886229688320	siapin spanduk pompom *hidupteamchers*	0
337530989976887299	#tbt the good ´ole days with liz and court @ new jersey	1
337576427107020800	"sudah tiada : okedonggggg rt tantanhape: naek sapeda meren tikusruk rifkipradika: gimana kalo tukang posnya"""	0
337853146070122496	"hahaa.. modus itu kk :b biar ga kna prang :p rt : haha unyu nya kakak suka (ˆ ˆ)/ tapi hoeksss "" nya itulohh (¬_¬ "")"""	0
337986612933844993	zero is fake coke. it's diet but boy version. aka fake.	1
338060424509538304	if you don't like chicken cutlets, well then i don't like you	1
338170348677787649	why do dunking takes up so much energy?	1
338292734475526145	i'm at halte busway walikota - koridor 11	1
338325869334499328	wishing hepy nineteen to !!today is ur birthday! barakallah ya my little cute friend. love u so much!!	1
338336996718153729	si...aunq imaginate q en la opcion q mejor t sabes aparece el tema q no estudiaste..ahi t joderia jaja pero el novecentismo no caera	0
338492144065077248	cristiano ronaldo saja bertahan jie di madrid	0
338537581094526976	myu mainan (with albhikautsar, aresty amalia, and latifa at milas resto) [pic] —	0
338707127264768000	llevarme los dineros mañna...! xfaaa...! q esq me hacen falta yaaaa...!	0
338715805325877248	i'm at anatolium kahve dünyası w/ 4 others	1
338722713445220352	u can call me pocahontas #frenchbraid by taylorminter @ lake life	1
338817806772613120	i'm at (austin, tx) w/ 7 others	1
339020437826703360	back in hull for an evening with the fam	1
339121486860283905	si me quiere, me buscara... y los dos pensaron lo mismo	0
339428732198592512	“ : dark girls have been underrated ” i swear *sigh*	1
339454925857751040	letting her win is the hardest thing i've ever done..	1
339476459280273409	vou entrar no site de cd pra vende e procura um cd do pollo pra dá pro tcharles de dia dos namorados :) rs.	0
339713110363475969	i'm at city's nişantaşı - (i̇stanbul, türkiye) w/ 40 others	1
339790117717807104	my mouth and stomach is literally burning.	1
339798133057921024	she is insane haha she isn't here next year though!	1
339838519910473728	nanit a , para que se entere de que me voy a mimir y no hable sola.	0
339880932955787264	i really hate the new tweet things...	1
339944476653023232	"aku lo mention.e tdi sek pagi :p : wezt siang ini :d rt : ""pagi semut :d c aaprilz: selamat pagi :) "" """""	0
339971739389939712	haha i didn't know what to write xd	1
340218938954772480	done making the effort with people that don't give two flying s.	1
340296139297402880	i'm sorry but it's not possible to grow up in fc or the surrounding communities and be gangster.	1
340488666411585538	en esa punta del cerro tb esta muy helado!!!	0
340596040598163456	i'm at stapleton (staten island, ny)	1
340752605657563137	bazen kendimi calıskan hissederim...	0
340820247017820160	#bubirsivildirenis i̇ç isleri bakanligindan aciklama geldi. orantisiz guc kullanan personel hakkinda yasal islem yapilacaktir. fotograflayin!	0
340962811482079232	i don't hold no grudges, i just know your type.	1
341006243416129536	ai que nindo vc izinho, ta bom &lt;3	0
341063277834563584	y'all picking the pacers or heat to win it all?	1
341095347386462208	bolang pade :p wis suwi kat tgl 20 mei :d rt : dari kpn di jkt ? ngapain eh ? hhe rt : aq di jakartah pade :	0
341324918534852609	nao fiz nada o feriado, mas so a noite de ontem valeu por ele todo.	0
341509602061455360	my hopes are so high that your kill might kiss me!	1
341634768502411265	came in the game killin s.....jlin	1
341661561489866753	“ : we have to go tm ! so us 3 &amp; can ho b4 small groups” kk	1
341712966997127168	"“ : : you ain't got my back ""she don't like youuuuu” i'm on phone and you talkin """	1
341771963993300992	i wanna sleep but this movie is so interesting	1
342014050739302401	reading dean karnazes' 'ultra marathon man' for the second time &amp; watching the sun set. feeling inspired &amp; ready for a summer of long runs!	1
342020753606180866	my first m+g too! i've met them before, but not like this! i'm sort of a newbie, became a goose in january haha	1
342049605887881217	ja! se les va la fuerza por la boca!	0
342070636149084160	this steroid baseball story could be big time	1
342217331860193280	belli freschi ahahha...faccie da indie …	0
342276031509590016	taylor gang out here stabbing people in american flag skinny jeans they must be stop	1
342325511382507520	emg the best dahh dia mahh wkwk	0
342357610642685953	what you so for people is amazing #shutthome	1
342357639876984832	drinking an oceania by @ freiburg —	1
342475680296087553	drove through downtown waukesha at night while it was raining #scary	1
342499025565663232	i should stop trying to fix that . and stop burning bridges to people who actually want to be my friend. nbut i'm too goddam stubborn.	1
342626461276053504	na hora dos trabalhos q a gnt vê quem são os amigos..	0
342649462973411328	a lot of people shop at my auntie shop labell's for prom &amp; homecoming she be boomin lol	1
342801107996794880	sometimes love is staring you right in the face... just open your eyes....	1
342809089480482816	ui caio ui castro ui caio castro	0
342837359236231169	he makes my days so much better &lt;3 /.	1
343020591739191297	": el aumento de peso, así como el descenso, debe ser gradual, por lo que es necesario ser realistas y tener paciencia. """""	0
343084483341328384	man hör på långa vägar att det är hans egna ord. jeeez. aja, fick hans nummer i ett pm här nu.	0
343204339873099777	all we want to know is where the party at? and can i bring my gat?	1
343270387590774784	digo o mesmo! sem vocês eu não seria nada!	0
343333021291782144	iyaaa ka.. ayooo ka hehe.. ka indah ampe kapan disini?	0
343546636968001537	bener apa nih?rt : bener dong rt : ah yang benerrrrr haha :prt ryanrivaldi4: apal dong, gak mungkin kalo	0
343653499587932160	i'm at gereja imakulata citra garden 3	1
343731299464392705	fine with me, just tell me when you're home	1
343763998354849793	lol 90% of the world hated me before that tweet, i think i'll live.	1
343769056882589697	tweet #sam a congrats on his bar mitzvah 13 yr old super fan of yours thanks	1
343892511967813632	. just for you me with realyy curly	1
343903958223429632	“ : crazy how different things were just a year ago”	1
343987231993778176	ну блин) а у меня как раз после четырех вся жара)	0
344093829923741696	mcm felo la kat sini. nape, nak jadi felo ke? haha	0
344189384666521600	mutha as can't tellll me nothin !	1
344259916128722944	#swag #loser #imu #comeoversoon	1
344381454421213184	no more jusco and carrefour. semua ni dah dibeli aeon. jadinya jusco tu aeon, carrefour tu aeon big skrg..	0
344556898168745984	il ma fait un regard de violeur	0
344673495386554368	"iyy app klo mnangis tdk gnteng nnti : io, tdk mo menangis sy, spaya kau snang -,- """""	0
344839942196842497	are you kidding me??!! this is just the beggining??!!! i won't survive for sure -.-	1
344890097604362240	no entiendo como las niñas de secundaria pueden ser mas putas que muchas de mi edad y generacion.	0
344935211659837440	nada melhor do que um banho, vo toma agrre	0
344938743372853248	dia dos namorados. começamos cedo. com a adorável tatiane (@ expresso valsul bar &amp; café)	0
345016564262772736	so i guess cleveland is gonna get a tornado ?	1
345174127600095234	"itulah enaknya jd istri hahaha : makanya ituuuu, nambahii masalah :p """""	0
345280759264854017	geeeeeeet yaaawwwwwrrrr ttttwwwiiiitttttttttaaaaaa aaaaaaaat.	0
345326469125382145	pilates time! w/ and our instructor, #tiuteam (@ one pilates)	1
345508656902721536	è favoloso, io voglio viaggiare per italia e conoscere i sonohra *w* ... è il mio sogno :)	0
345547198387326976	iyah kk terima kasih kk juga yah semangat kuliahnnya !!	0
345600461862207488	": m ia pasti akan berubah selama mereka hidup, belajarlah untuk menghargai dirimu sendiri."""	0
345671165085360128	jaa joh, na 7keer voorbij te rijden heb ik je wel gezien.. #haat	0
345685715188842496	i ing love bananas. . go back and put some in a box and bring it home and we can share it. i will love you long time	1
345741239313915904	love how she has specific name for them idiots	1
345781819179937793	i'll make you stay. the one that got away.	1
345806225860083712	i'm at ugur dershanesi buca w/ 12 others	1
345899070965035008	tu psicología me hace el culpable, pero la culpa la tenemos los dos.	0
345923389761937409	"bisyaa bu nadaa ..inno balu lulus pleglup bu gulu : ga bisa baca. blm lulus tk kali ya--&gt; "" : ngopo jeluk edward tullen?! w"""	0
345933179326189568	my circle aint too deep jus a couple of folks that keeps it	1
346054994413367296	the indians game is not on on florida...i need updates people.	1
346240168530960384	"pitsane for u : d rt : pitsane o tsididi mon' le metsi a dikoko aa gatsela. hao bona go robalwa s'3-3 yaana. aah. """""	0
346296359961391104	"onti onti :d rt : capcipcuscyin : kabari wae, lgsg capcus rt : haruss (ɔ ˘⌣˘)˘⌣˘c) "" : """	0
346311106924539904	well i'm up now. guess i can tan!	1
346321861082243072	опубликовано фото @ брассерия kriek	0
346585154522865664	#bomdia #boasegunda #boasemana (@ shopping center iguatemi - )	0
346588543264636929	"jarene ndek ngonokno moro ndek syuting._. arek smp 20 yo jare? rt : apane seng ndek syuting ._. ppippink: ndek syuting"""	0
346617991741456384	i'm gonna start a hunting trip soon.	1
346620659306209280	i'm at trump alışveriş merkezi (i̇stanbul, türkiye) w/ 27 others	1
346692432282411008	outro dia eles é quem estavam protestando...tá certo! rsrs	0
346783587066077185	it's official.. is the worlds worst replier .. ever ;)	1
346898900814286848	i'm just realizing that my charger has a legit shortage in it	1
346902592082812929	"hahahaha pikun : lupa p gelrt : twitter yang lama kenapa ri ""ririinuriz: follback gel "" """""	0
346996745546379265	to amando ver as manifestações, to participando desde o inicio, mas hipocrisia não da p aceitar!!	0
347178031808393216	i get the feeling we'll be sharing a street corner someday...	1
347226517840998400	i would do a few things different	1
347231320319074304	can i bring my 'him' to the pool party??	1
347319170301583360	in the car w/ my sister &amp;&amp; my two neices .	1
347382818604711936	i bet they did the same thing lmbo. it already happen to me twice n n.------.	1
347452779532525570	fui im pro #motivandoasdamas kk	0
347644014947880960	"*kode - - &gt; : yok kawani..... """""	0
347757911214272513	that's what in saying hook some s up!	1
347761920809508867	когда все идет по пизде садись и пей пиво	0
347775262919892994	at the beach again #indianriverinlet	1
347874881754505216	i'm at el faro del atalaya (ciudad del carmen, campeche)	1
347900714422509568	&amp;ndd turnin my phone off aqain	1
347901654206648322	we need birdman and haslem in. i don't e eem s with battier like that but he showed his worth last 2 games	1
348029035168792577	eh wait masa gua ngelive sendiri di demang lehman situ ntar? argh paaa nggak usah pkb aja :))	0
348107040922673152	kdyz vám nefunguje telefon a jste milion kilometru od všech :( byl to opravdu blbi pocit !	0
348216432531763200	como interino de dom paulo, acolhi na catedral de são paulo o protesto reprimido do movimento contra o custo de vida. protestemos hoje tb.	0
348232534557065216	that's what's i'm saying haha “ : were tf are the twerking videos on instagram -_- # ”	1
348247440803119105	então pode ir! acho que a teacher não liga! guardo seu pedaço e te espero amanhã! :d	0
348370883569655808	i don't think so. wind directions.. :-)	1
348501204847968256	y bueno... ni siquiera se lo dije, sólo le mandé un precioso gif (era muy genial) que decía gay :c	0
348503150946291712	i never really appreciate summer until the day i go back to school #truth	1
348568040893448192	i just almost bought a kitten. stay tuned, it still might happen.	1
348639780445245440	najong rt : rasakan sensasinya rt : iyuwh rt : ngupil di malam hari itu nikmat wkwk *_*	0
348643882499706880	gak , cuma ikt tes, gugur pun :d	0
348812866591285248	another reason we're soulmates, they're the two i picked ;)	1
348933607957598209	we go every night lol ill text you bc twitter	1
349052302646210560	buenos días, empezamos nueva semana , animo	0
349080794666516480	gue juga mau kalo zombienya mas nicholas houtl warm bodies (with kartika) —	0
349095822861934594	don't tweet at meeeee the only reason your unblocked is because he changed my mind.	1
349105348096966658	dudo haberme equivocado en algo de lo que he dicho.	0
349154169678090240	“ : ¿existen las sirenas? yo creo que si eh jajaja	0
349233081435164672	i won't start because then i won't stop lol. but i'm grateful for it all. #thankyou	1
349279311167123456	i'm at (plantation, fl) w/ 6 others	1
349322902438547456	@ rjs watching the bruins, drinking and eating	1
349409200419508224	typical. hurt my back squatting with weights and start my first day of work today. can hardly stand up straight or walk!	1
349586455712120833	noldu tupcu atip tutuyordun?bjk'nin anasini s.ktin simdi de fenerin.	0
349659600087293953	time to read game of thrones!! woo!	1
349682043963191298	i'd like to see tommy williams stand up for 13 hours. #obesitykills	1
349703112015089665	re-path dari kakak tutde (with pande kadek heryana, tutde, and aw_) [pic] —	0
349755922475778049	its funny when im laying in the dark looking at my phone and think im laying at the opposite foot if the bed or everything is backwards	1
349995362704031745	football talk with the boys &gt;&gt;&gt;&gt;&gt;	1
350195665625825280	": [info] jangan lupa saksikan penampilan jkt48 team kiii di , sore ini pukul 18:00 wib. """""	0
350318776903938048	need some motivation to get ready	1
350326020651491328	yok oynamadım ama atar bu adamlar pas ile rakip takımı bezdiriyorlar	0
350346581159051264	your finger is so short and cute	1
350399043320561665	hey why you gotta use advanced technology to call a brotha out?!	1
350486591166365697	y'all mfs don't even know y'all talking bout !!	1
350580191413796864	"silver voice :) rt : bijak lagi hahaa : puitis bgt gue rt : hahaha kereeeen :d "" : harimau"""	1
350667508216365056	instagram name hope to see u and your pics girls i would love to se your makeup tips and what your wearing this sumer time xox	1
350814250010296321	la hamburguesa, que aquí el borracho eres tu.	0
350867593218891777	diputer di restorannya!! hihi welcome to my life by simple plan (at rice bowl cilandak mall) —	0
351215070476382210	quero ver tu escurregar com o (8 .... julia rs	0
351342296106668033	i will wait i will wait for youu	1
351481362554953729	why is it so hard for me to buy weed sometimes	1
351529097949745152	“ : might be in your mcdonalds drink! check this out! what	1
351565202438881280	yes i don't care i just want to see you guys	1
351646119165571073	"cman pengen lebih deket ajaa ama kakak :d boleeh doong rt : emang mau nanya apa? rt "" """	0
351671741887688704	yapılabilecek herşeyi yapiyoruz ama adamlar kör	0
351692646479187968	i'm at mimarlar odası (trabzon)	1
351796405175721984	somebody get this girl a helmet	1
351941679135203328	i give up u will never follow me -.-	1
352008217489969152	": #happytuesdayspikers pernah putus garagara hal sepele ?? ""engga"""	0
352034985462595584	haha, i'm seeing him and i don't even like him!	1
352043902636793856	go follow me on instagram and like 5 pics for a goodmorningg post	1
352063464702894080	yay!!!! so excited today! (at over georgia w/ 4 others)	1
352090404851679232	hahah..ko join aq la.. #gengtypo	0
352269140762963972	my car has good a good speaker system. im in heaven	1
352282789233700864	naaaaa.... bueno. nomas tan o. jejeje ntc	0
352297481972883457	i don't want to give you wrong impression, i need love and affection	1
352320869420376064	me &amp; dylan have a love/hate relationship. he loves me, i hate him. jp. n n hey there boo!	1
352413160722034688	i'm at alanya marina (alanya, türkiye) w/ 3 others	1
352450251044560896	şu tweet çalanlar varya sikesim geliyo işte onları.	0
352591779436044289	hahahahaha pollito vizco, mono calvo xd	0
352656120109727745	“ : good studio session with my bros”	1
352789251559129089	empresto minhas coisas numa boa, tenho maior cuidado com as coisas e as pessoas destroem... isso quando elas devolvem ne! af	0
352817248475426817	i love all your tweets,they're so inspiring and make me think,thank you!	1
352832192654757889	i'm at karamürsel (kocaeli, türkiye) w/ 11 others	1
353094651118501888	ed the coordinates of the #freighter's jump to hyperspace. after a year of investigating possible destinations, oxic had	1
353103874602704896	ma perché selena era con justin ieri?!?!?! non ho niente contro di lei...ma perché?!	0
353136715793317888	when physio makes the pain worse &lt;&lt;	1
353161084695363584	non, j' ume mes défauts, puis cet été je bosse sur paris, alors le maillot. ..	0
353251056689483776	sittin on sofa chillin with red wine.	1
353263362907455489	eso pa mis dos marineros favoritos...muchos besos y gracias por hacerme feliz a mi !!!!!	0
353321684905885698	amanha cedinho ja tem academia com jc to retomando e agora vaaaai	0
353343675658534913	"iya siap:-) : hahaha okeeey deh kabarin aja yaa kalau mau tau apa aja tinggal liat fav kita ;) "" : ga buruk2 aku """""	0
353349291567353856	mdo,tatelu,tdn,langowan... (with sandy and jezica at jln.airmadidi tondano) —	0
353366417053200385	i'm at moms bruh i will be at home after i see my baby tomorrow	1
353604796114169856	i'm at cantina das químicas (coimbra)	1
354006270627414017	could i have a couple of volunteers pls lol ? for #dcfc v #nffc sat 27th july be a good day the match then drinks after pls msg me :)	1
354013187122798592	i don't understand american dad. isn't it just family guy + an alien?	1
354088479203934211	why do i always get myself stuck in these situations? #lolatmylife	1
354127968261509121	this finna be hilarious ima drop kick his fat off his feet	1
354229227324846080	langsung tepar.......ngakak poll td =))	0
354287754642862080	i'm at restaurant piola (santiago, región metropolitana)	1
354313209697665024	sliced my hand on the steering wheel ?	1
354363289712603136	i'm at over texas (arlington, tx)	1
354574615693107200	"mantemand rastafara uyee : mohon maap lahir dan batin mantemand m/ """""	0
354599160621707265	selamat menunaikan ibadah puasa sayang semoga berkah tahun ini amin (with renny)	0
354736968967528450	i know man. i have no transpiration haha! nnnnn.	1
354922495305981952	me voy a acostar y me voy a levantar el domingo de ramos si no llueve	0
354978707447877632	reallyyy?? even spicy, sweet, saltyyy ?? :d	1
354984789113184256	no handouts . where i'm from you gotta earn yo stars and strips	1
355007513801924610	i don't think i will ever have a normal day at work.	1
355038094648553473	so did u end up going for a run last night?!?!	1
355073045582458880	ganhei meu dia, minha semana, meu mês, meu ano!!!! &lt;3&lt;3&lt;3&lt;3&lt;3&lt;3&lt;3&lt;3&lt;3&lt;3&lt;3&lt;3&lt;3&lt;3&lt;3&lt;3&lt;3&lt;3&lt;3&lt;3&lt;3&lt;3&lt;3&lt;3&lt;3&lt;3&lt;3	0
355174858474274816	just posted a photo @ stba lia jakarta	1
355214393878917120	you can't put a time limit on love.	1
355231711992348672	hahaha the fact that you don't know how your being ignorant is ignorant.	1
355265241266929665	is awesome, link to a ios github project, it compiles/installs using their enterprise cert. n n	1
355366667884306432	"i want a type of long relationship when people can think they are still together? """""	1
355712886829613059	37% of the oklahoma's trends for thursday 11 were hashtags:	1
355771305133477888	my mom found a jar of white lightning in the garage. who put that there. silly rascal.	1
355801588046118912	acho que tudo não p ou de um grande susto.	0
355856659341520896	nbring your to my neighborhood see what happens kitty cat	1
356111702137384960	today is going by pretty fast. woo!	1
356158971855372288	i've got dennis the with us and i think i've found out his shady's cousin? #couldbetruerumor	1
356169491304022016	#بيت_جايزلي n nوقد يجمع الله الشتيتين بعدما .. يظنان كل الظن أن لا تلاقيا n nقيس بن الملوح	0
356209098087337985	is the luckiest girl in the world to be married to	1
356246251248943104	it's funny how opinions with other people heads even tho its not there opinions	1
356305303127601152	"aus sih ngga. lapernya ituh loh. (~_~;) rt : yang aus yang aus : jam segini adalah jam yang sangat tidak mengenakkan. ""”"""	0
356319559449448450	endak deh hhihi rt : walah hehe lanjut bobo sek sna ay,ndk isa bobo td jam 9 udh bobo smpe dzuhur hihi	0
356416028214951936	podem ter a certeza de que quem fica sofre mais do que quem vai	0
356518579203616768	prayers for the families of the two people who died in a wreck on 431 today.	1
356680131013652480	"tdak, ngp? : directioner ke mel? """""	0
356769105044455424	eten ingeslagen voor komende week heb er nu al zoveel zin in	0
356804043315757057	#crossfit wasn't no joke today...#wegrindinoutchea	1
356845894227865600	i'd rather do some lines of white before i ever go near a females hole	1
356854307938762752	kırk yılın başında doğru bir istek de bulundun :d	0
356990446792216577	kkk quem sabe ele entra dnv haha	0
357013146344497152	avec ma soeur et mon beau frère on pète la forme !	0
357050567937368064	sekarang judulnya ngabuburit sama mama :-)	0
357077696569819136	still awkae &amp; gotta wake up in a few .	1
357325735238696961	so good i had 2 — drinking an otis by at —	1
357542639194742784	": i downloaded it from this link ;)"""	1
357551124275920899	ai caroles ): eu te amo mais que tudo tudinho	0
357595198177554432	but i still don't understand how you could say that. did you forget all those conversations that we had way back?	1
357638143710724097	que de bons souvenirs! #not ahahahaha	0
357641021074571266	o que falar dessa nova geração de amigas fura olho:	0
357708260008132609	que maloooooooooo sólo subías fotos y nosotras ahí con nuestros cartelones, los viste???	0
357709421662572544	kejap lagi mama balik kompem kena marah . satu benda tak buat lagi , haihhhhh	0
357739750733520898	simmmmm, é sobrinho da mulher do meu tio, mongol huahuahuahuahuahuahuahua	0
357752195246063616	#inmiddleschool the terry raping team got banned from our school. sad day...	1
357876820634386434	looks like another day by the pool	1
357973708880613377	man i get like 12 hours of sleep and i'm still tired...	1
357988124619571201	i'd say bristol street 3.50 for 24hr's	1
358077542994944000	are you guys still at the movies?!	1
358093393533997056	: sailormoon pose, again &gt;&lt; rt : [pic] 130718 lay kris sehun tao @ kazan city , russia	1
358204714652934144	": nooit dat ik terug denk aan vroeger ik loop altijd vooruit """""	0
358232115973857281	la alumna wn me supera que sea tan lenta t-t	0
358268535165816835	i love how my boss thinks i'm her little and makes me go run errands for her before my shift every starts # that #jk #imamher	1
358285278525399041	ɨɨɑɨɨɑɨɨɑː̗(^ ^)ː̖ɨɨɑɨɨɑɨɨɑ mangbis aneh² ajj	0
358399040867672065	"maksudnya sit? : genap ganjil, udh ngalahin plat nomer motor mobil. wks """""	0
358419349763145728	cena! (@ maggiano’s little italy - w/ 2 others)	0
358474143995408385	and i haven't got a hangover! excellent!	1
358482184547475456	"gram let's wake up early together and go get our nails done! "" n n "" ...... i have to make oatmeal "" n n#canyouselltheelderly? #this """	1
358750355623903233	ohhh , kita sebaya rupanya . tapi muka kau bukan cam budak 16 tahun . ahaks ahaks	0
358800905434447873	iluminada por deus seja minha quebradaa #du eman emoanjodaleste	0
358945570976579584	quero que morram, todos vocês , die please .	0
358947559215087616	i'm at dejavu cafe (i̇stanbul, türkiye) w/ 2 others	1
359212517459255296	maravillas de la naturaleza @ la bufafora (blow hole)	0
359235758244118530	"iya hebat yaw kaka : engga sih cuma ngasih tau aja :p """""	0
359379517938208768	mania de me intrometer nas conversas kk credo,vou falar mais nada não	0
359398887540269057	congratulations to mum &amp; dad. having a son is one of the most powerful and moving moments of a couple's life... #goodhealth #royalbaby #nhs	1
359497319349092352	snap chat me pictures of kitties theiss70	1
359568903506108416	"the one that said i'm a girl "" was me. that was the only one i asked though. lol"""	1
359589119954915328	masih ada hari esok,santaaai hahaha rt : setiabudi kopo 2 jam	0
359605842804346881	well that dream was erm interesting......	1
359717792662036480	c'est clair trop chaud?comment ce porte bébé ?	0
359790677200076800	ketawa terooos kering tuh..mumpung blom imsak basahin :)))	0
359828962974777344	3msc… 3msc… donde este alicia en el país de las maravillas… (la de disney) pa' haches y tíos buenos, ya tenemos sombrereros locos ;)	0
359845849267830786	its almost uncomfortable how much i love u	1
359884944400592898	i want some chocolate cake and blue bell, vanilla ice cream.	1
359896885235941376	a verdade é que eu gosto de não ver sentindo.	0
359953529626042370	i knew itt too he would always flirt with my man	1
360185046746923009	"if the gosling/star wars rumors are true i will ruin all pairs of my pants. # yes #nightcall # don'thaveanywheelsonmycar "" #paraphrased"""	1
360299232395132930	i think hunter's thing tonight is calling everyone 12 year olds haha	1
360401477044420609	hoy estoy borde ,lo digo para los que luego se enfadan conmigo porque no les aviso.	0
360409702074552323	bazen sadece susarsın ve iftarı beklersin .	0
360452706026000384	elle est fière pck j'lui ai dis qu'elle avait un gros cul ptdrrr #abuser	0
360471731611242497	everyone favorites my tweet like they have something to say about it but than won't say	1
360486847736070145	abrazos bro besos pasen excelente tarde!!	0
360494804238467074	i hate watching crime watch, it's way too emotional	1
360563268223369217	#nowplaying #nena #friends ~ nena &amp; friends | wunder gescheh'n 2003 ||| radio teddy - in #brandenburg #ger auf 90.2	0
360710559299141632	jakarta pusat waktu dulu juga kena banjir kali yeyy :p , hehehe :d :)	0
360784718779781122	i'm at centrum černý most (praha) w/ 5 others	1
360820953439166464	i'm at china frios (goiânia, goiás)	1
360875924255801344	sans être dehors je reconnais le bruit de la lamborghini de mon boss #ilenratepasune	0
360903828981301248	nabila cer bien fait demarerr .	0
360915841249837058	trop chaud , j'aime même essayer de dormir sans couette .	0
360998670239412224	i wonder if khalil woke. he'll keep me up	1
361050457357037569	hahaha nesu? jo nesu2 mba'e... :)	0
361196804999610370	i realized that i've been crossing oceans for people that wouldn't jump puddles for me.	1
361262848741081090	tentando compreender como coca cola consegue ser tão bom	0
361302610482966528	i want to become a rolling stones fan. here we go.	1
361475772382318595	back, to sleep i goooooo. i'm the only one, up . -.-	1
361495552837435392	dreams come true (with febrian) [pic] —	1
361533096169967617	man i wanted to get into a brawl	1
361590306283601920	"i love you i want your tattoo too "" said sophie in malia"""	1
361641451752394752	daí quando tu põe na cabeça que está tudo bem, vem um tweet(rt) e te põe na indecisão denovo	0
361795735039127552	i like to play hard to get so i can see if he can handle a challenge	1
361941667533697024	55 1 dakkada geriden geldiğine göre 56. dakika :))	0
